原始指標名稱,映射後指標名稱,相似度,片段內容
G-1-1_1,Q1,0.8691665095204517,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
G-1-1_1,Q1,0.8570847992934401,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
05氣候治理與策略02
2-1氣候治理架構 
新光金控建構完整的氣候治理架構，董事會為集團氣候風險治理最高決策單位，
轄下設有董事會層級之功能性委員會－企業永續經營委員會負責監督集團氣候相關策略推動及風險機會，其中企業永續經營委員會均為董事組成。
為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經"
G-1-1_1,Q1,0.8565127190451775,"
核心單位，檢視氣候風險評估分析專案執行結果，呈報審計委員會與董事會，並形成金控集團整體氣候風險控管措施每季 金控總經理 風險管理委員會推動及落實執行企業永續經營策略之核心單位，呈報永續經營委員會與董事會至少每年一次，現行每年兩次金控總經理 企業永續經營管理委員會隸屬董事會，監督集團整體風險控管的有效性每季 董事長提名後經董事會決議之董事或獨立董事審計委員會隸屬董事會，為制定集團永續推動及氣候風險策略核心，督導集團氣候變遷減緩與調適，以及氣候相關目標執行情形至少每年一次，現行每年兩次董事長提名後經董事會決議之董事或獨立董事企業永續經營委員會氣候風險治理最高決策單位，負氣候風險治理之最終責任至少每年一次，現行每年兩次董事長 董事會"
G-1-1_1,Q1,0.8489371496634202,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
093-2辨識集團氣候相關風險與機會來源
為擬定集團氣候策略，新光金控已與子公司達成短、中、長期影響
時序之充分共識，並蒐研國內外氣候相關文獻與報告，建立氣候風險議題庫，依照新光金控集團業務型態製作氣候風險與機會問卷，透過內部專家法調查新光金控與永續發展、風險管理、能資源管   理、投資、客戶關係相關部門之意見。氣候風險矩陣"
G-1-1_1,Q1,0.8434030893298337,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
062-2相關辦法運作情形
新光金控已將氣候風險管理與執行方針納入「永續金融政策」及「風險管理政策」，持續精進金融業各項風險管理面向與氣候變遷風險相互之影響，更新修訂集
團永續金融政策及各項風險管理辦法，並訂定權責單位、風險辨識、風險衡量及監督控管機制，以強化氣候相關風險管理。
對於高碳排之產業，如煤炭及非典型石油與天然氣等，應審慎檢視交易對手因氣候變遷所產生負
面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。"
G-1-1_1,Q1,0.8419178976085825,"為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經
營管理委員會，與風險管理委員會共同評估氣候相關風險與機會、研擬集團整體之氣候風險管理，並由永續發展部及風險管理部共同落實推動，透過各子公司積極參與，推動面向得涵蓋所有可能面臨氣候風險之各項業務，以期透過定期評估來控管氣候風險的潛在衝擊以維護股東價值，其架構如下：
董事會
永續發展部/風險管理部永續經營管理委員會 總經理 風險管理委員會企業永續經營委員會 審計委員會
人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控"
G-1-1_2,Q2,0.8647552833780439,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
G-1-1_2,Q2,0.8558798103578015,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
05氣候治理與策略02
2-1氣候治理架構 
新光金控建構完整的氣候治理架構，董事會為集團氣候風險治理最高決策單位，
轄下設有董事會層級之功能性委員會－企業永續經營委員會負責監督集團氣候相關策略推動及風險機會，其中企業永續經營委員會均為董事組成。
為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經"
G-1-1_2,Q2,0.8533721044815397,"
核心單位，檢視氣候風險評估分析專案執行結果，呈報審計委員會與董事會，並形成金控集團整體氣候風險控管措施每季 金控總經理 風險管理委員會推動及落實執行企業永續經營策略之核心單位，呈報永續經營委員會與董事會至少每年一次，現行每年兩次金控總經理 企業永續經營管理委員會隸屬董事會，監督集團整體風險控管的有效性每季 董事長提名後經董事會決議之董事或獨立董事審計委員會隸屬董事會，為制定集團永續推動及氣候風險策略核心，督導集團氣候變遷減緩與調適，以及氣候相關目標執行情形至少每年一次，現行每年兩次董事長提名後經董事會決議之董事或獨立董事企業永續經營委員會氣候風險治理最高決策單位，負氣候風險治理之最終責任至少每年一次，現行每年兩次董事長 董事會"
G-1-1_2,Q2,0.8498448136562387,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
093-2辨識集團氣候相關風險與機會來源
為擬定集團氣候策略，新光金控已與子公司達成短、中、長期影響
時序之充分共識，並蒐研國內外氣候相關文獻與報告，建立氣候風險議題庫，依照新光金控集團業務型態製作氣候風險與機會問卷，透過內部專家法調查新光金控與永續發展、風險管理、能資源管   理、投資、客戶關係相關部門之意見。氣候風險矩陣"
G-1-1_2,Q2,0.8458566259690469,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
062-2相關辦法運作情形
新光金控已將氣候風險管理與執行方針納入「永續金融政策」及「風險管理政策」，持續精進金融業各項風險管理面向與氣候變遷風險相互之影響，更新修訂集
團永續金融政策及各項風險管理辦法，並訂定權責單位、風險辨識、風險衡量及監督控管機制，以強化氣候相關風險管理。
對於高碳排之產業，如煤炭及非典型石油與天然氣等，應審慎檢視交易對手因氣候變遷所產生負
面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。"
G-1-1_2,Q2,0.8409791608516994,"為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經
營管理委員會，與風險管理委員會共同評估氣候相關風險與機會、研擬集團整體之氣候風險管理，並由永續發展部及風險管理部共同落實推動，透過各子公司積極參與，推動面向得涵蓋所有可能面臨氣候風險之各項業務，以期透過定期評估來控管氣候風險的潛在衝擊以維護股東價值，其架構如下：
董事會
永續發展部/風險管理部永續經營管理委員會 總經理 風險管理委員會企業永續經營委員會 審計委員會
人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控"
G-1-1_2,Q2,0.8406877153942466,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
10氣候相關風險說明
實體風險
發生時間 / 風險事件描述 財務衝擊 / 因應策略
短期
立即性風險：
因氣候變遷導致極端氣候事件遽增，恐對上游供應商、公司營運據點以及投融資標的據
點帶來災害衝擊，造成房舍、設備、營運資產及擔保品損害，甚至導致營運中斷。營收獲利減少 / 營運成本增加 / 資產價值降低
針對極端氣候事件導致設備受損，部份設備改轉租賃模式以轉嫁財損風險。"
G-1-2_3,Q3,0.8777916513339636,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
G-1-2_3,Q3,0.872642686755221,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
05氣候治理與策略02
2-1氣候治理架構 
新光金控建構完整的氣候治理架構，董事會為集團氣候風險治理最高決策單位，
轄下設有董事會層級之功能性委員會－企業永續經營委員會負責監督集團氣候相關策略推動及風險機會，其中企業永續經營委員會均為董事組成。
為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經"
G-1-2_3,Q3,0.8627661312524358,"
核心單位，檢視氣候風險評估分析專案執行結果，呈報審計委員會與董事會，並形成金控集團整體氣候風險控管措施每季 金控總經理 風險管理委員會推動及落實執行企業永續經營策略之核心單位，呈報永續經營委員會與董事會至少每年一次，現行每年兩次金控總經理 企業永續經營管理委員會隸屬董事會，監督集團整體風險控管的有效性每季 董事長提名後經董事會決議之董事或獨立董事審計委員會隸屬董事會，為制定集團永續推動及氣候風險策略核心，督導集團氣候變遷減緩與調適，以及氣候相關目標執行情形至少每年一次，現行每年兩次董事長提名後經董事會決議之董事或獨立董事企業永續經營委員會氣候風險治理最高決策單位，負氣候風險治理之最終責任至少每年一次，現行每年兩次董事長 董事會"
G-1-2_3,Q3,0.8623547990843937,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
093-2辨識集團氣候相關風險與機會來源
為擬定集團氣候策略，新光金控已與子公司達成短、中、長期影響
時序之充分共識，並蒐研國內外氣候相關文獻與報告，建立氣候風險議題庫，依照新光金控集團業務型態製作氣候風險與機會問卷，透過內部專家法調查新光金控與永續發展、風險管理、能資源管   理、投資、客戶關係相關部門之意見。氣候風險矩陣"
G-1-2_3,Q3,0.8578788459193853,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
062-2相關辦法運作情形
新光金控已將氣候風險管理與執行方針納入「永續金融政策」及「風險管理政策」，持續精進金融業各項風險管理面向與氣候變遷風險相互之影響，更新修訂集
團永續金融政策及各項風險管理辦法，並訂定權責單位、風險辨識、風險衡量及監督控管機制，以強化氣候相關風險管理。
對於高碳排之產業，如煤炭及非典型石油與天然氣等，應審慎檢視交易對手因氣候變遷所產生負
面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。"
G-1-2_3,Q3,0.8531771253970359,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
30為降低氣候因子對元富投資收益之衝擊，定
期藉由使用氣候相關情境來評估轉型風險，以反應未來氣候變遷對被投資公司營運曝險情況，並進行潛在損失分析，進而可展開相關氣候風險管理作為或因應措施。本公司轉型風險情境分析流程如下：元富證券-轉型風險情境分析"
G-1-2_3,Q3,0.8525778155112155,"為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經
營管理委員會，與風險管理委員會共同評估氣候相關風險與機會、研擬集團整體之氣候風險管理，並由永續發展部及風險管理部共同落實推動，透過各子公司積極參與，推動面向得涵蓋所有可能面臨氣候風險之各項業務，以期透過定期評估來控管氣候風險的潛在衝擊以維護股東價值，其架構如下：
董事會
永續發展部/風險管理部永續經營管理委員會 總經理 風險管理委員會企業永續經營委員會 審計委員會
人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控"
G-1-2_3,Q3,0.8506979817739326,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
08氣候相關風險與機會03
國際清算銀行（Bank for International Settlements, 
BIS）的《綠天鵝報告》（The Green Swan）指出，氣候衝擊將造成下一個系統性金融風險。國際貨幣基金組織（International Monetary Fund, IMF）甚至表示，氣候變遷對金融體系的穩定性構成嚴重風險，氣候危機絕對會引發金融危機。因此，預測氣候變遷對金融業整體的衝擊與風險，並有效洞察可能的各項金融風險，對於金控集團調整風險控管與營運的策略相當重要。"
G-1-2_3,Q3,0.8499421939497231,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
10氣候相關風險說明
實體風險
發生時間 / 風險事件描述 財務衝擊 / 因應策略
短期
立即性風險：
因氣候變遷導致極端氣候事件遽增，恐對上游供應商、公司營運據點以及投融資標的據
點帶來災害衝擊，造成房舍、設備、營運資產及擔保品損害，甚至導致營運中斷。營收獲利減少 / 營運成本增加 / 資產價值降低
針對極端氣候事件導致設備受損，部份設備改轉租賃模式以轉嫁財損風險。"
G-1-2_3,Q3,0.845711609200033,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
12氣候相關機會說明
資源效率
財務效益 / 因應策略
營運成本減少 / 營收增加
盤點內部作業流程節點以進
行無紙優化，自有營運據點設備更新，使營運活動能資源使用效率提升。
未來新建案皆取得銀級以上
綠建築證書為目標，提升建築物環境永續效能。持續活化舊建築物與設備，導入各項節能措施，改善既有建築物能源效率。發生時間 / 機會描述
短期
成本優化機會：
提高產品服務數位化
比重、推行內部文書流程無紙化，盤點內部營運據點設備，提高節能設備使用可望帶來營運成本減少效益。
打造永續綠建築以達成"
G-1-2_3,Q3,0.8449317976721723,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
02導言01
1-1新光金控的氣候理念  
根據世界經濟論壇（World Economic Forum, WEF）於2023年1月發
表之《2023年全球風險報告》（Global Risk Report 2023, GRR 2023）顯示，未來十年全球10大風險前三名為「氣候變遷減緩失敗」、「氣候變遷調適失敗」及「自然災害及極端天氣事件」，顯見氣候變遷對於地球的影響已成為全球共同的風險，並與資本市場的資金流向產生鍵結。
國家發展委員會於2022年公布「2050淨零碳排路徑」，以「能源"
G-1-2_3,Q3,0.8422531125682139,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
03
1-2氣候指標與目標
隨著全球淨零排放趨勢，我國國家發展委員
會已於2022年3月公布「臺灣2050年淨零排放路徑」，推動四大轉型策略、建構兩大基礎環境，期許逐步實現2050年淨零排放之永續社會。
為呼應國家淨零政策，新光除了督促自身營
運減碳，更發揮核心職能訂定投融資面之氣候變遷減緩、調適指標及目標來定期追蹤、落實減碳作為，以期有效管理氣候風險與機會，響應國家永續轉型。                               
新光金控落實永續金融精神，依循國家政策"
G-1-2_3,Q3,0.8406212287407206,"經問卷調查結果分析得出集團十二項氣候風險議題（四項實體風險與八項轉型風險)及四項氣候機會議題，並根據風險議題依序進行商業活動連結，依「發生可能性」與「影響程度」進行量化並排序，針對重大項目分析各氣候風險因子對集團各類業務之影響層面與衝擊程度，相關質量化說明如下：短期
2023-2025中期
2025-2028長期
2028-2031
 低 高高
影響程度發
生可能性21
3
64
57
98
10
11
12
1全球暖化影響，使我國用電需求迅速增
加，造成無預警斷電
2若未採取積極永續作為，恐使新光集團
喪失投資人青睞
3因應政策加嚴或全球零碳排趨勢，高碳
排放產業投資效益受影響"
G-1-2_3,Q3,0.8405117628384257,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
185-1情境分析設定說明
新光金控依循各國監理機關所公佈之氣候變遷壓力測試架構與國際永續倡議組織之方法    
論，並參考IPCC第五次評估報告書、第六次評估報告書及NGFS等氣候變遷情境種類，透過系統化的評估流程進行集團整體年度氣候實體風險及轉型風險情境分析，以強化公司之策略規劃與因應作為。
根據近期國際間氣候政策趨勢與本國低碳轉型目標，針對實體風險情境分析，新光金控擇"
G-1-2_3,Q3,0.8402401158630608,"根據國際金融穩定委員會(Financial Stability Board, 
FSB)定義，將氣候相關風險區分為氣候變遷影響之「實體風險」與低碳經濟影響之「轉型風險」，並列出為減緩與適應氣候變遷可能帶來的氣候相關「機會」。3-1氣候相關風險傳導路徑
新光金控定期考量氣候相關風險因子，包括立即性極端天氣事件或長期性氣候模式變化、政策和法規變動、技術創新、市場結構改變、名譽傷害等建立集團氣候風險及機會議題庫，並採用內部專家法，依集團「發生可能性」和「影響程度」進行重大性排序，並製作氣候風險矩陣圖進行公司各項業務之財務影響評估，以擬定氣候因應管理對策。
實體風險"
G-1-2_4,Q4,0.867671202555558,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
G-1-2_4,Q4,0.8603504319464733,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
05氣候治理與策略02
2-1氣候治理架構 
新光金控建構完整的氣候治理架構，董事會為集團氣候風險治理最高決策單位，
轄下設有董事會層級之功能性委員會－企業永續經營委員會負責監督集團氣候相關策略推動及風險機會，其中企業永續經營委員會均為董事組成。
為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經"
G-1-2_4,Q4,0.8512598519481435,"
核心單位，檢視氣候風險評估分析專案執行結果，呈報審計委員會與董事會，並形成金控集團整體氣候風險控管措施每季 金控總經理 風險管理委員會推動及落實執行企業永續經營策略之核心單位，呈報永續經營委員會與董事會至少每年一次，現行每年兩次金控總經理 企業永續經營管理委員會隸屬董事會，監督集團整體風險控管的有效性每季 董事長提名後經董事會決議之董事或獨立董事審計委員會隸屬董事會，為制定集團永續推動及氣候風險策略核心，督導集團氣候變遷減緩與調適，以及氣候相關目標執行情形至少每年一次，現行每年兩次董事長提名後經董事會決議之董事或獨立董事企業永續經營委員會氣候風險治理最高決策單位，負氣候風險治理之最終責任至少每年一次，現行每年兩次董事長 董事會"
G-1-2_4,Q4,0.8502093417490094,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
093-2辨識集團氣候相關風險與機會來源
為擬定集團氣候策略，新光金控已與子公司達成短、中、長期影響
時序之充分共識，並蒐研國內外氣候相關文獻與報告，建立氣候風險議題庫，依照新光金控集團業務型態製作氣候風險與機會問卷，透過內部專家法調查新光金控與永續發展、風險管理、能資源管   理、投資、客戶關係相關部門之意見。氣候風險矩陣"
G-1-2_4,Q4,0.8489772945366268,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
062-2相關辦法運作情形
新光金控已將氣候風險管理與執行方針納入「永續金融政策」及「風險管理政策」，持續精進金融業各項風險管理面向與氣候變遷風險相互之影響，更新修訂集
團永續金融政策及各項風險管理辦法，並訂定權責單位、風險辨識、風險衡量及監督控管機制，以強化氣候相關風險管理。
對於高碳排之產業，如煤炭及非典型石油與天然氣等，應審慎檢視交易對手因氣候變遷所產生負
面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。"
G-1-2_4,Q4,0.8454582618573827,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
30為降低氣候因子對元富投資收益之衝擊，定
期藉由使用氣候相關情境來評估轉型風險，以反應未來氣候變遷對被投資公司營運曝險情況，並進行潛在損失分析，進而可展開相關氣候風險管理作為或因應措施。本公司轉型風險情境分析流程如下：元富證券-轉型風險情境分析"
G-1-2_4,Q4,0.844580746034213,"為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經
營管理委員會，與風險管理委員會共同評估氣候相關風險與機會、研擬集團整體之氣候風險管理，並由永續發展部及風險管理部共同落實推動，透過各子公司積極參與，推動面向得涵蓋所有可能面臨氣候風險之各項業務，以期透過定期評估來控管氣候風險的潛在衝擊以維護股東價值，其架構如下：
董事會
永續發展部/風險管理部永續經營管理委員會 總經理 風險管理委員會企業永續經營委員會 審計委員會
人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控"
G-1-2_4,Q4,0.8409384891428864,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
08氣候相關風險與機會03
國際清算銀行（Bank for International Settlements, 
BIS）的《綠天鵝報告》（The Green Swan）指出，氣候衝擊將造成下一個系統性金融風險。國際貨幣基金組織（International Monetary Fund, IMF）甚至表示，氣候變遷對金融體系的穩定性構成嚴重風險，氣候危機絕對會引發金融危機。因此，預測氣候變遷對金融業整體的衝擊與風險，並有效洞察可能的各項金融風險，對於金控集團調整風險控管與營運的策略相當重要。"
G-1-3_5,Q5,0.8696462776337633,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
G-1-3_5,Q5,0.8574289915318043,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
05氣候治理與策略02
2-1氣候治理架構 
新光金控建構完整的氣候治理架構，董事會為集團氣候風險治理最高決策單位，
轄下設有董事會層級之功能性委員會－企業永續經營委員會負責監督集團氣候相關策略推動及風險機會，其中企業永續經營委員會均為董事組成。
為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經"
G-1-3_5,Q5,0.855706365539467,"
核心單位，檢視氣候風險評估分析專案執行結果，呈報審計委員會與董事會，並形成金控集團整體氣候風險控管措施每季 金控總經理 風險管理委員會推動及落實執行企業永續經營策略之核心單位，呈報永續經營委員會與董事會至少每年一次，現行每年兩次金控總經理 企業永續經營管理委員會隸屬董事會，監督集團整體風險控管的有效性每季 董事長提名後經董事會決議之董事或獨立董事審計委員會隸屬董事會，為制定集團永續推動及氣候風險策略核心，督導集團氣候變遷減緩與調適，以及氣候相關目標執行情形至少每年一次，現行每年兩次董事長提名後經董事會決議之董事或獨立董事企業永續經營委員會氣候風險治理最高決策單位，負氣候風險治理之最終責任至少每年一次，現行每年兩次董事長 董事會"
G-1-3_5,Q5,0.8478313638724642,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
093-2辨識集團氣候相關風險與機會來源
為擬定集團氣候策略，新光金控已與子公司達成短、中、長期影響
時序之充分共識，並蒐研國內外氣候相關文獻與報告，建立氣候風險議題庫，依照新光金控集團業務型態製作氣候風險與機會問卷，透過內部專家法調查新光金控與永續發展、風險管理、能資源管   理、投資、客戶關係相關部門之意見。氣候風險矩陣"
G-1-3_5,Q5,0.8456937705464007,"為落實執行氣候風險治理業務，新光金控企業永續經營委員會下設有企業永續經
營管理委員會，與風險管理委員會共同評估氣候相關風險與機會、研擬集團整體之氣候風險管理，並由永續發展部及風險管理部共同落實推動，透過各子公司積極參與，推動面向得涵蓋所有可能面臨氣候風險之各項業務，以期透過定期評估來控管氣候風險的潛在衝擊以維護股東價值，其架構如下：
董事會
永續發展部/風險管理部永續經營管理委員會 總經理 風險管理委員會企業永續經營委員會 審計委員會
人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控"
G-1-3_5,Q5,0.8410949803914073,"附錄 氣候治理與策略 目錄 導言 氣候相關風險與機會 實踐低碳金融 情境分析與財務衝擊 結語
062-2相關辦法運作情形
新光金控已將氣候風險管理與執行方針納入「永續金融政策」及「風險管理政策」，持續精進金融業各項風險管理面向與氣候變遷風險相互之影響，更新修訂集
團永續金融政策及各項風險管理辦法，並訂定權責單位、風險辨識、風險衡量及監督控管機制，以強化氣候相關風險管理。
對於高碳排之產業，如煤炭及非典型石油與天然氣等，應審慎檢視交易對手因氣候變遷所產生負
面影響，針對上述產業經檢視凡列入排除名單者，於未進行任何改善前，皆不得再新增交易往來，並確立2045年零煤投融資目標。"
G-2-1_6,Q6,0.8426718941917303,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
G-2-1_7,Q7,0.8416765015337364,"人壽、銀行、證券、投信、創投、保代等子公司
就其產業性質及業務範圍，辨識各自之氣候風險與機會，負責第一線氣候風險控
管，並將氣候議題納入相關之營運活動，定期報告氣候指標及目標達成情形以及績效提升計畫。定期檢視 督導改善組織 主席/召集人 開會頻率 氣候治理角色
推動及落實執行氣候風險管理之"
